Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,71.0,77,5467.0,2678.83,0.49,Online
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,72.0,105,7560.0,3780.0,0.5,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,64.0,169,10816.0,5948.8,0.55,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,58.0,119,6902.0,3105.8999999999996,0.44999999999999996,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,55.0,101,5555.0,2777.5,0.5,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54.0,94,5076.0,2690.28,0.53,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,69.0,81,5589.0,2682.72,0.48,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,68.0,123,8364.0,4182.0,0.5,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,149,3427.0,1679.23,0.49,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,91,2093.0,1025.57,0.49,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,88,1232.0,591.36,0.48,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.0,56,1064.0,521.36,0.49,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,65,2145.0,1029.6,0.48,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,102,2346.0,1173.0,0.5,Online
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,162,3726.0,1751.2199999999998,0.47,Online
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65,1495.0,747.5,0.5,Online
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,75,1050.0,514.5,0.49,Online
Kohl's,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,22.0,101,2222.0,1044.3400000000001,0.47000000000000003,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,16.0,166,2656.0,1168.64,0.44,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,11.0,96,1056.0,401.28000000000003,0.38,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.0,81,1539.0,661.7700000000001,0.43000000000000005,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,90,3330.0,1565.1000000000001,0.47000000000000003,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,85,5100.0,2039.9999999999998,0.39999999999999997,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,128,7680.0,3302.4000000000005,0.43000000000000005,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.0,200,11000.0,4620.0,0.42000000000000004,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47.0,149,7003.0,2661.14,0.38,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,131,5764.0,2593.8,0.45,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.0,114,5130.0,2308.5,0.45,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,55.0,98,5390.0,2156.0,0.39999999999999997,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51.0,128,6528.0,2807.0400000000004,0.43000000000000005,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.0,176,2992.0,1136.96,0.38,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16.0,105,1680.0,638.4,0.38,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,116,1392.0,556.8,0.39999999999999997,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,70,1120.0,447.99999999999994,0.39999999999999997,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,88,2464.0,1010.2399999999999,0.41,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,17.0,119,2023.0,748.51,0.37,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,18.0,204,3672.0,1468.8,0.39999999999999997,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.0,75,1275.0,522.75,0.41,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,11.0,90,990.0,386.09999999999997,0.38999999999999996,Outlet
