Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,400,160000.0,56000.00000000001,0.35000000000000003,In-store
Foot Locker,1185732,2020-11-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,100,40000.0,12000.0,0.3,In-store
Foot Locker,1185732,2020-11-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.000000000000004,100,30000.000000000004,9000.0,0.3,In-store
Foot Locker,1185732,2020-11-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,8750.0,3062.5000000000005,0.35000000000000003,In-store
Foot Locker,1185732,2020-11-08,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,50,25000.0,7500.0,0.3,In-store
Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,70000.0,31500.0,0.45,In-store
Foot Locker,1185732,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,445,222500.0,77875.00000000001,0.35000000000000003,In-store
Foot Locker,1185732,2020-11-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,150,67500.00000000001,20250.000000000004,0.3,In-store
Foot Locker,1185732,2020-11-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,125,50000.0,15000.0,0.3,In-store
Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,50,20000.0,7000.000000000001,0.35000000000000003,In-store
Foot Locker,1185732,2020-11-14,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,75,41249.99999999999,12374.999999999998,0.3,In-store
Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,60.0,175,105000.0,47250.0,0.45,In-store
Foot Locker,1185732,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,425,191250.0,66937.5,0.35000000000000003,Outlet
Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,175,70000.00000000001,21000.000000000004,0.3,Outlet
Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,61250.0,18375.0,0.3,Outlet
Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,150,52500.0,18375.0,0.35000000000000003,Outlet
Foot Locker,1185732,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,150,75000.0,22500.0,0.3,Outlet
Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,325,178750.00000000003,80437.50000000001,0.45,Outlet
Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,550,275000.0,96250.00000000001,0.35000000000000003,Outlet
Foot Locker,1185732,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet
Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet
Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,70000.0,24500.000000000004,0.35000000000000003,Outlet
Foot Locker,1185732,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,200,100000.0,30000.0,0.3,Outlet
Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,375,206250.00000000003,92812.50000000001,0.45,Outlet
Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,525,262500.0,91875.00000000001,0.35000000000000003,Outlet
Foot Locker,1185732,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet
Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet
Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,61250.0,21437.500000000004,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,67500.0,20250.0,0.3,Outlet
Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,50.0,325,162500.0,73125.0,0.45,Outlet
Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,450,202500.0,70875.0,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,250,100000.00000000001,30000.000000000004,0.3,Outlet
Foot Locker,1185732,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,150,37500.0,11250.0,0.3,Outlet
Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25.0,125,31250.0,10937.500000000002,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-08,Midwest,Minnesota,Minneapolis,Men's Apparel,35.0,125,43750.0,13125.0,0.3,Outlet
Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,200,80000.0,36000.0,0.45,Outlet
Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.99999999999999,375,168749.99999999997,59062.49999999999,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,200,70000.0,21000.0,0.3,Outlet
Foot Locker,1185732,2020-12-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,100,35000.0,10500.0,0.3,Outlet
Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,75,26250.0,9187.5,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-14,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,75,33749.99999999999,10124.999999999998,0.3,Outlet
Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women's Apparel,49.999999999999986,200,99999.99999999997,44999.999999999985,0.45,Outlet
Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,350,175000.0,61250.00000000001,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,200,80000.0,24000.0,0.3,Outlet
Foot Locker,1185732,2020-12-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,145,58000.0,17400.0,0.3,Outlet
Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,150,60000.0,21000.000000000004,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-20,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,125,68749.99999999999,20624.999999999996,0.3,Outlet
Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women's Apparel,59.999999999999986,225,134999.99999999997,60749.999999999985,0.45,Outlet
Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,54.99999999999999,475,261249.99999999997,91437.5,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,275,123750.0,37125.0,0.3,Outlet
Foot Locker,1185732,2020-12-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,225,101250.0,30375.0,0.3,Outlet
Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,175,78750.0,27562.500000000004,0.35000000000000003,Outlet
Foot Locker,1185732,2020-12-26,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,175,96249.99999999999,28874.999999999996,0.3,Outlet
Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Apparel,59.999999999999986,275,164999.99999999997,74249.99999999999,0.45,Outlet
Foot Locker,1185732,2021-05-25,Midwest,Nebraska,Omaha,Men's Apparel,44.99999999999999,125,56249.99999999999,19687.499999999996,0.35,Outlet
Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,35.0,225,78750.0,39375.0,0.5,Outlet
Foot Locker,1185732,2021-05-27,Midwest,Nebraska,Omaha,Men's Street Footwear,35.0,475,166250.0,66500.0,0.4,Outlet
Foot Locker,1185732,2021-05-28,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.0,125,43750.0,15312.499999999998,0.35,Outlet
Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,25.0,175,43750.0,15312.499999999998,0.35,Outlet
Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.000000000000004,50,15000.000000000002,6000.000000000001,0.4,Outlet
Foot Locker,1185732,2021-05-31,Midwest,Nebraska,Omaha,Men's Apparel,44.99999999999999,125,56249.99999999999,19687.499999999996,0.35,Outlet
Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women's Apparel,35.0,200,70000.0,35000.0,0.5,Outlet
Foot Locker,1185732,2021-06-02,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,420,168000.0,67200.0,0.4,Outlet
Foot Locker,1185732,2021-06-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40.0,100,40000.0,14000.0,0.35,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Nebraska,Omaha,Women's Street Footwear,30.000000000000004,150,45000.00000000001,15750.000000000002,0.35,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35.0,0,0.0,0.0,0.4,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,50.0,50,25000.0,8750.0,0.35,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,40.0,150,60000.0,30000.0,0.5,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,375,150000.0,60000.0,0.4,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.0,75,26250.0,9187.5,0.35,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,25.000000000000007,75,18750.000000000004,6562.500000000001,0.35,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.0,0,0.0,0.0,0.4,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,45.0,25,11250.0,3937.4999999999995,0.35,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,35.0,150,52500.0,26250.0,0.5,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,45.0,420,189000.0,75600.0,0.4,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40.00000000000001,125,50000.00000000001,17500.0,0.35,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,35.0,100,35000.0,12250.0,0.35,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35.0,25,8750.0,3500.0,0.4,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,49.99999999999999,50,24999.999999999996,8749.999999999998,0.35,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,54.99999999999999,150,82499.99999999999,41249.99999999999,0.5,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,400,160000.0,64000.0,0.4,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.00000000000001,150,52500.00000000001,18375.0,0.35,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,30.000000000000004,175,52500.00000000001,18375.0,0.35,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.000000000000004,150,45000.00000000001,18000.000000000004,0.4,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Nebraska,Omaha,Men's Apparel,45.0,150,67500.0,23625.0,0.35,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women's Apparel,50.0,325,162500.0,81250.0,0.5,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Nebraska,Omaha,Men's Street Footwear,45.0,550,247500.0,99000.0,0.4,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40.00000000000001,300,120000.00000000001,42000.0,0.35,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,35.0,225,78750.0,27562.5,0.35,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35.0,175,61250.0,24500.0,0.4,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,45.0,175,78750.0,27562.5,0.35,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women's Apparel,50.0,350,175000.0,87500.0,0.5,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Nebraska,Omaha,Men's Street Footwear,45.0,500,225000.0,90000.0,0.4,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,45.00000000000001,275,123750.00000000001,43312.5,0.35,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.000000000000004,125,37500.00000000001,15000.000000000004,0.4,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Nebraska,Omaha,Men's Apparel,40.0,100,40000.0,14000.0,0.35,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,400,160000.0,64000.0,0.4,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.00000000000001,200,70000.00000000001,24500.000000000004,0.35,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Nebraska,Omaha,Women's Street Footwear,20.0,100,20000.0,7000.0,0.35,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,20.0,75,15000.0,6000.0,0.4,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Nebraska,Omaha,Men's Apparel,30.0,75,22500.0,7874.999999999999,0.35,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Nebraska,Omaha,Women's Apparel,35.0,150,52500.0,26250.0,0.5,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,325,130000.0,52000.0,0.4,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30.0,150,45000.0,15749.999999999998,0.35,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Nebraska,Omaha,Women's Street Footwear,30.0,50,15000.0,5250.0,0.35,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.0,25,7500.0,3000.0,0.4,Outlet
