Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,43.0,158,6794.0,3057.3,0.45,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,41.0,143,5863.0,2755.61,0.47000000000000003,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Apparel,54.0,157,8478.0,3221.64,0.38,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Apparel,53.0,178,9434.0,5188.700000000001,0.55,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,17.0,215,3655.0,1608.2,0.44,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,18.0,135,2430.0,971.9999999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,11.0,140,1540.0,677.6,0.44,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,13.0,102,1326.0,623.22,0.47000000000000003,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Apparel,26.0,123,3198.0,1215.24,0.38,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Apparel,18.0,158,2844.0,1222.92,0.43000000000000005,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,17.0,210,3570.0,1606.5,0.45,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,17.0,112,1904.0,742.56,0.38999999999999996,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,11.0,136,1496.0,628.32,0.42000000000000004,Outlet
