Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.999999999999996,725,108749.99999999997,43499.999999999985,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.000000000000007,750,187500.00000000006,75000.00000000001,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.999999999999996,600,119999.99999999999,47999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.000000000000004,525,157500.00000000003,78750.00000000001,0.5,Outlet
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,45.0,425,191250.0,66937.5,0.35,Outlet
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,40.0,775,310000.0,170500.0,0.55,Outlet
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,40.0,775,310000.0,123999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,45.0,775,348750.0,139500.0,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,40.0,650,260000.0,103999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,600,240000.0,120000.0,0.5,Outlet
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,45.0,500,225000.0,78750.0,0.35,Outlet
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,50.0,875,437500.0,240625.00000000003,0.55,Outlet
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,40.0,825,330000.0,148499.99999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,45.0,825,371250.0,167062.49999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,40.0,975,390000.0,175499.99999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,575,230000.0,126500.00000000001,0.55,Outlet
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,45.0,550,247500.0,98999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,54.99999999999999,825,453749.99999999994,272250.0,0.6000000000000001,Outlet
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,45.0,775,348750.0,156937.49999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,55.00000000000001,775,426250.00000000006,191812.5,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,50.0,950,475000.0,213749.99999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,45.0,475,213750.0,117562.50000000001,0.55,Outlet
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,50.0,475,237500.0,94999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,54.99999999999999,725,398749.99999999994,239250.0,0.6000000000000001,Outlet
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,50.0,675,337500.0,151874.99999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,50.0,625,312500.0,140625.0,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54.99999999999999,675,371249.99999999994,167062.49999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,54.99999999999999,400,219999.99999999997,121000.0,0.55,Outlet
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,50.0,400,200000.0,80000.0,0.39999999999999997,Outlet
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,45.0,625,281250.0,168750.00000000003,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,35.0,575,201250.0,90562.49999999999,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,35.0,575,201250.0,90562.49999999999,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,40.0,525,210000.0,94499.99999999999,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,375,150000.0,82500.0,0.55,Outlet
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,35.0,350,122500.0,48999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,45.0,525,236250.0,141750.00000000003,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,30.000000000000004,675,202500.00000000003,91125.0,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,30.000000000000004,675,202500.00000000003,91125.0,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,55.00000000000001,600,330000.00000000006,148500.0,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,55.00000000000001,475,261250.00000000003,143687.50000000003,0.55,Outlet
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,54.99999999999999,450,247499.99999999997,98999.99999999999,0.39999999999999997,Outlet
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,65.0,650,422500.0,253500.00000000003,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,54.99999999999999,800,439999.99999999994,197999.99999999994,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,54.99999999999999,800,439999.99999999994,197999.99999999994,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,60.0,700,420000.0,188999.99999999997,0.44999999999999996,Outlet
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,60.0,550,330000.0,181500.00000000003,0.55,Outlet
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,54.99999999999999,500,274999.99999999994,109999.99999999997,0.39999999999999997,Outlet
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,65.0,750,487500.0,292500.00000000006,0.6000000000000001,Outlet
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,39.0,95,3705.0,1482.0,0.4,Online
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,33.0,125,4125.0,2681.25,0.65,Online
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,24.0,169,4056.0,2028.0,0.5,Online
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,181,5973.0,2867.04,0.48,Online
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,32.0,122,3904.0,1873.9199999999998,0.48,Online
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,108,3564.0,2138.4,0.6,Online
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,37.0,83,3071.0,1259.11,0.41,Online
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,32.0,133,4256.0,2723.84,0.64,Online
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,27.0,189,5103.0,2602.53,0.51,Online
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,37.0,163,6031.0,3136.12,0.52,Online
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,28.0,124,3472.0,1909.5999999999997,0.5499999999999999,Online
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,101,3333.0,2133.12,0.64,Online
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,39.0,69,2691.0,1264.77,0.47,Online
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,33.0,111,3663.0,2417.58,0.66,Online
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,19.0,169,3211.0,1605.5,0.5,Online
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,24.0,176,4224.0,2154.2400000000002,0.51,Online
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,19.0,135,2565.0,1410.7499999999998,0.5499999999999999,Online
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,23.0,112,2576.0,1674.4,0.65,Online
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,28.0,84,2352.0,1058.3999999999999,0.44999999999999996,Online
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,24.0,161,3864.0,2627.52,0.68,Online
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.0,189,2646.0,1323.0,0.5,Online
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,218,5014.0,2507.0,0.5,Online
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.0,180,3420.0,1846.8000000000002,0.54,Online
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,142,3834.0,2300.4,0.6,Online
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,41.0,106,4346.0,2129.54,0.49,Online
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,38.0,202,7676.0,5142.92,0.67,Online
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,36.0,217,7812.0,3984.12,0.51,Online
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,42.0,202,8484.0,4326.84,0.51,Online
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,36.0,169,6084.0,3102.84,0.51,Online
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,36.0,174,6264.0,3821.04,0.61,Online
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,43.0,145,6235.0,2992.7999999999997,0.48,Online
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,49.0,236,11564.0,7516.6,0.65,Online
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,36.0,215,7740.0,4411.799999999999,0.57,Online
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,43.0,206,8858.0,5137.639999999999,0.58,Online
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,36.0,263,9468.0,5680.8,0.6,Online
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,37.0,161,5957.0,3872.05,0.65,Online
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,43.0,165,7095.0,3760.3500000000004,0.53,Online
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,52.0,223,11596.0,8117.200000000001,0.7000000000000001,Online
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,41.0,233,9553.0,5445.209999999999,0.57,Online
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,54.0,233,12582.0,7171.74,0.57,Online
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,46.0,285,13110.0,7866.0,0.6,Online
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,42.0,133,5586.0,3854.34,0.6900000000000001,Online
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,49.0,133,6517.0,3454.01,0.53,Online
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,53.0,181,9593.0,6811.030000000001,0.7100000000000001,Online
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,49.0,182,8918.0,5350.8,0.6,Online
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,47.0,169,7943.0,4765.8,0.6,Online
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54.0,182,9828.0,5798.5199999999995,0.59,Online
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,53.0,100,5300.0,3710.0000000000005,0.7000000000000001,Online
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,47.0,120,5640.0,2876.4,0.51,Online
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,42.0,163,6846.0,5066.040000000001,0.7400000000000001,Online
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,33.0,173,5709.0,3254.1299999999997,0.57,Online
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,150,4800.0,2880.0,0.6,Online
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,36.0,147,5292.0,3069.3599999999997,0.58,Online
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,98,3724.0,2606.8,0.7000000000000001,Online
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,32.0,88,2816.0,1436.16,0.51,Online
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,43.0,131,5633.0,3999.4300000000003,0.7100000000000001,Online
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,29.0,196,5684.0,3183.0399999999995,0.5599999999999999,Online
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,29.0,189,5481.0,3069.3599999999997,0.5599999999999999,Online
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,50.0,174,8700.0,4871.999999999999,0.5599999999999999,Online
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,52.0,133,6916.0,4772.04,0.6900000000000001,Online
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,51.0,113,5763.0,3054.3900000000003,0.53,Online
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,59.0,169,9971.0,7079.410000000001,0.7100000000000001,Online
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,53.0,200,10600.0,6148.0,0.58,Online
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,51.0,240,12240.0,6731.999999999999,0.5499999999999999,Online
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,54.0,210,11340.0,6236.999999999999,0.5499999999999999,Online
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,54.0,149,8046.0,5551.740000000001,0.6900000000000001,Online
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,50.0,140,7000.0,3500.0,0.5,Online
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,61.0,225,13725.0,10156.500000000002,0.7400000000000001,Online
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,30.0,123,3690.0,1254.6,0.33999999999999997,Outlet
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,24.0,170,4080.0,2162.4,0.53,Outlet
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,18.0,202,3636.0,1345.32,0.37,Outlet
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,219,5037.0,1964.4299999999998,0.38999999999999996,Outlet
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,23.0,140,3220.0,1255.8,0.38999999999999996,Outlet
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,28.0,128,3584.0,1756.1599999999999,0.49,Outlet
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,29.0,94,2726.0,872.32,0.32,Outlet
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,28.0,143,4004.0,2242.2400000000002,0.56,Outlet
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,20.0,221,4420.0,1900.5999999999997,0.42999999999999994,Outlet
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,31.0,195,6045.0,2841.1499999999996,0.47,Outlet
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,22.0,166,3652.0,1570.3599999999997,0.42999999999999994,Outlet
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,25.0,124,3100.0,1736.0000000000002,0.56,Outlet
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,27.0,88,2376.0,974.16,0.41,Outlet
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,25.0,145,3625.0,2211.2500000000005,0.6100000000000001,Outlet
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,13.0,203,2639.0,1187.55,0.44999999999999996,Outlet
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,17.0,203,3451.0,1449.4199999999998,0.42,Outlet
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,15.0,170,2550.0,1121.9999999999998,0.43999999999999995,Outlet
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,128,2560.0,1433.6000000000001,0.56,Outlet
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,20.0,105,2100.0,798.0,0.38,Outlet
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,18.0,196,3528.0,2152.0800000000004,0.6100000000000001,Outlet
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,12.0,247,2964.0,1333.8,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,20.0,240,4800.0,2111.9999999999995,0.43999999999999995,Outlet
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,14.0,204,2856.0,1313.76,0.45999999999999996,Outlet
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,179,3580.0,1933.2,0.54,Outlet
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,33.0,132,4356.0,1785.9599999999998,0.41,Outlet
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,31.0,271,8401.0,4956.590000000001,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,28.0,256,7168.0,3368.96,0.47,Outlet
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,240,7680.0,3609.6,0.47,Outlet
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,26.0,202,5252.0,2310.8799999999997,0.43999999999999995,Outlet
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,29.0,198,5742.0,3215.5200000000004,0.56,Outlet
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,30.0,150,4500.0,1754.9999999999998,0.38999999999999996,Outlet
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,37.0,306,11322.0,6679.9800000000005,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,29.0,272,7888.0,3943.9999999999995,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,30.0,264,7920.0,3959.9999999999995,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,30.0,322,9660.0,4829.999999999999,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,196,6272.0,3825.9200000000005,0.6100000000000001,Outlet
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,33.0,182,6006.0,2702.7,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,38.0,272,10336.0,6408.3200000000015,0.6200000000000001,Outlet
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,29.0,233,6757.0,3446.07,0.51,Outlet
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,44.0,271,11924.0,6081.24,0.51,Outlet
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,39.0,314,12246.0,5755.62,0.47,Outlet
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,162,5184.0,3058.5600000000004,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,35.0,143,5005.0,2252.25,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,40.0,232,9280.0,6217.600000000001,0.6700000000000002,Outlet
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,40.0,209,8360.0,4179.999999999999,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,213,7029.0,3303.6299999999997,0.47,Outlet
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,40.0,203,8120.0,4141.2,0.51,Outlet
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,136,5440.0,3100.8,0.5700000000000001,Outlet
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,39.0,120,4680.0,2012.3999999999996,0.42999999999999994,Outlet
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,30.0,219,6570.0,4073.4000000000005,0.6200000000000001,Outlet
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,28.0,201,5628.0,2926.56,0.52,Outlet
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,178,4450.0,2136.0,0.48,Outlet
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,27.0,163,4401.0,2112.48,0.48,Outlet
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.0,131,3930.0,2358.0000000000005,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,28.0,109,3052.0,1342.8799999999999,0.43999999999999995,Outlet
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,29.0,179,5191.0,3477.9700000000007,0.6700000000000002,Outlet
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,24.0,203,4872.0,2338.56,0.48,Outlet
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,21.0,223,4683.0,2294.6699999999996,0.48999999999999994,Outlet
